time;input thrust;input tilt;x_drone;y_drone;theta;xdot_drone;ydot_drone
24.42;0;40;-161.919;-222.26;96.8;-6.77291;-12.2331
24.43;0;40;-161.987;-222.382;97.2;-6.74134;-12.2742
24.44;0;40;-162.054;-222.505;97.6;-6.70987;-12.315
24.45;0;40;-162.121;-222.628;98;-6.6785;-12.3556
24.46;0;40;-162.188;-222.752;98.4;-6.64724;-12.3958
24.47;0;40;-162.254;-222.875;98.8;-6.61607;-12.4358
24.48;0;40;-162.321;-223;99.2;-6.58501;-12.4755
24.49;0;40;-162.386;-223.125;99.6;-6.55404;-12.5149
24.5;0;40;-162.452;-223.25;100;-6.52318;-12.5541
24.51;0;40;-162.517;-223.375;100.4;-6.49242;-12.593
24.52;0;40;-162.582;-223.501;100.8;-6.46175;-12.6316
24.53;0;40;-162.647;-223.628;101.2;-6.43119;-12.67
24.54;0;40;-162.711;-223.754;101.6;-6.40073;-12.7081
24.55;0;40;-162.775;-223.881;102;-6.37038;-12.7459
24.56;0;40;-162.839;-224.009;102.4;-6.34012;-12.7835
24.57;0;40;-162.902;-224.137;102.8;-6.30996;-12.8208
24.58;0;40;-162.965;-224.265;103.2;-6.27991;-12.8578
24.59;0;40;-163.028;-224.393;103.6;-6.24995;-12.8946
24.6;0;40;-163.091;-224.522;104;-6.2201;-12.9311
24.61;0;40;-163.153;-224.652;104.4;-6.19035;-12.9673
24.62;0;40;-163.215;-224.781;104.8;-6.1607;-13.0033
24.63;0;40;-163.276;-224.911;105.2;-6.13115;-13.039
24.64;0;40;-163.338;-225.042;105.6;-6.1017;-13.0745
24.65;0;40;-163.399;-225.172;106;-6.07236;-13.1097
24.66;0;40;-163.459;-225.304;106.4;-6.04311;-13.1447
24.67;0;40;-163.52;-225.435;106.8;-6.01397;-13.1794
24.68;0;40;-163.58;-225.567;107.2;-5.98493;-13.2139
24.69;0;40;-163.64;-225.699;107.6;-5.95599;-13.2481
24.7;0;40;-163.699;-225.831;108;-5.92715;-13.282
24.71;0;40;-163.759;-225.964;108.4;-5.89842;-13.3157
24.72;0;40;-163.818;-226.097;108.8;-5.86978;-13.3492
24.73;0;40;-163.876;-226.231;109.2;-5.84125;-13.3824
24.74;0;40;-163.935;-226.365;109.6;-5.81282;-13.4154
24.75;0;40;-163.993;-226.499;110;-5.78449;-13.4481
24.76;0;40;-164.051;-226.633;110.4;-5.75626;-13.4806
24.77;0;40;-164.108;-226.768;110.8;-5.72814;-13.5128
24.78;0;40;-164.166;-226.903;111.2;-5.70011;-13.5448
24.79;0;40;-164.223;-227.039;111.6;-5.67219;-13.5765
24.8;0;40;-164.279;-227.175;112;-5.64437;-13.6081
24.81;0;40;-164.336;-227.311;112.4;-5.61665;-13.6393
24.82;0;40;-164.392;-227.447;112.8;-5.58904;-13.6704
24.83;0;40;-164.448;-227.584;113.2;-5.56152;-13.7012
24.84;0;40;-164.503;-227.721;113.6;-5.53411;-13.7317
24.85;0;40;-164.559;-227.858;114;-5.5068;-13.7621
24.86;0;40;-164.614;-227.996;114.4;-5.47959;-13.7922
24.87;0;40;-164.669;-228.134;114.8;-5.45248;-13.822
24.88;0;40;-164.723;-228.272;115.2;-5.42548;-13.8517
24.89;0;40;-164.777;-228.41;115.6;-5.39858;-13.8811
24.9;0;40;-164.831;-228.549;116;-5.37177;-13.9103
24.91;0;40;-164.885;-228.688;116.4;-5.34507;-13.9392
24.92;0;40;-164.939;-228.828;116.8;-5.31847;-13.968
24.93;0;40;-164.992;-228.967;117.2;-5.29198;-13.9965
24.94;0;40;-165.045;-229.107;117.6;-5.26558;-14.0248
24.95;0;40;-165.097;-229.248;118;-5.23929;-14.0528
24.96;0;40;-165.15;-229.388;118.4;-5.2131;-14.0807
24.97;0;40;-165.202;-229.529;118.8;-5.187;-14.1083
24.98;0;40;-165.254;-229.67;119.2;-5.16101;-14.1357
24.99;0;40;-165.305;-229.811;119.6;-5.13513;-14.1629
25;0;0;-165.357;-229.953;120;-5.10934;-14.1899
